day;725;sell;1;unit;at;price;8793.750000;investment;24.956305;%;total;balance;76475.440000
day;726:00:00;buy;1;unit;at;price;8624.280000;total;balance;67851.160000;;;
day;728;sell;1;unit;at;price;8985.580000;investment;19.986433;%;total;balance;76836.740000
day;730;sell;1;unit;at;price;8883.530000;investment;14.040979;%;total;balance;85720.270000
day;731;sell;1;unit;at;price;9028.790000;investment;4.690363;%;total;balance;94749.060000
In [8]:;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;buy;339;;;;;;;;;;;
;sell;342;3;;;;;;;;;;
